number,title,created_at,closed_at
1678,vapor 3 config document miss.,2018-05-12T12:34:21Z,2018-05-18T02:13:26Z
1680,Incorrect documentation for Vapor router parameters,2018-05-13T00:02:40Z,2018-05-13T00:26:14Z
1681,Fresh project does not compile,2018-05-13T04:57:01Z,2018-05-13T07:09:31Z
1682,"Vapor Cloud: ""product dependency 'Vapor' not found""",2018-05-13T08:15:52Z,2018-05-15T22:38:04Z
1683,Vapor Hello does not build,2018-05-16T01:37:40Z,2018-05-16T18:20:20Z
1685,Failed to fetch `Redis` dependencies.,2018-05-17T10:04:34Z,2018-05-21T06:15:48Z
1687,Request Query Strings Percent Encoded Twice,2018-05-18T03:53:41Z,2018-06-05T03:59:25Z
1688,Update hangs,2018-05-18T04:01:33Z,2018-05-18T11:20:51Z
1689,promise leak when trying to connect to WebSocket server where there is none,2018-05-18T18:21:18Z,2019-01-31T14:56:52Z
1693,Request is returning failed operation: connection was cleanly shut down with a close_notify alert,2018-05-22T14:59:29Z,2019-11-17T15:28:45Z
1694,Maximum concurrent Vapor WebSocket connections,2018-05-22T18:58:15Z,2019-01-30T21:03:07Z
1695,Support for NIO client,2018-05-23T17:36:24Z,2018-09-11T20:12:20Z
1696,How to use the timer in vapor 3 ? 🦄,2018-05-24T09:24:55Z,2018-07-30T01:30:22Z
1698,How do you respond to an entity of the following structure,2018-05-28T02:43:32Z,2018-05-28T03:03:47Z
1699,How to synchronize the vapor added field to the corresponding table in the local MySQL database?,2018-05-28T05:44:42Z,2018-05-28T14:14:20Z
1700,Issue with large uploads and hosting videos,2018-05-28T08:17:02Z,2019-11-17T15:30:15Z
1701,[Feature Request] Detecting vapor itself in build time and package resolving.,2018-05-28T09:27:14Z,2019-11-17T15:31:04Z
1702,"How to count API access times, time, IP and other information to the database 🦄🦄🦄",2018-05-30T02:48:58Z,2018-05-30T07:11:33Z
1703,Add Xcode Project template for starting Vapor 3 projects,2018-05-31T04:21:50Z,2018-09-17T12:02:55Z
1707,Requests from vapor client corrupts SQLite database in vapor server,2018-06-02T12:53:18Z,2019-11-17T15:32:03Z
1708,"vapor new ""project"" --web",2018-06-03T09:03:24Z,2018-09-11T19:59:46Z
1709,[Feature request] Early Hints in Vapor,2018-06-03T16:09:38Z,2019-11-17T15:40:54Z
1710,Timestampable models test fails in linux,2018-06-05T01:59:50Z,2019-11-17T15:41:20Z
1711,thread-safe controllers,2018-06-05T02:25:47Z,2020-03-06T21:07:44Z
1712,Can't build project,2018-06-06T09:53:55Z,2018-06-09T10:55:25Z
1713,Codable default encoding/decoding strategy,2018-06-06T22:55:13Z,2018-09-17T12:17:42Z
1714,request content Decoding help for JSON content,2018-06-06T23:21:12Z,2018-09-11T20:31:57Z
1715,Replace Slack with Discord in the README,2018-06-07T13:34:48Z,2018-07-20T17:18:58Z
1716,How to intercept 404 and customize return data? 🍦🍦🍦,2018-06-08T09:30:14Z,2018-06-14T12:24:38Z
1717,vapor update always prints out error message.,2018-06-09T06:44:03Z,2018-09-11T20:31:01Z
1719,How to effectively ignore the id field returned from the MySQL query result ? 🤔🤔🤔,2018-06-10T13:42:31Z,2018-06-11T14:21:44Z
1720,Unable to decode optional numbers,2018-06-10T23:03:33Z,2018-09-11T20:20:05Z
1721,Vapor update stucks at swift-nio-ssl-support,2018-06-11T11:57:15Z,2018-06-11T12:53:10Z
1722,Can't connect to websocket with GET parameters,2018-06-12T12:05:46Z,2018-09-19T12:08:44Z
1723,Unable to proxy requests when running on Linux,2018-06-12T14:05:37Z,2018-09-17T14:38:12Z
1726,How to install it on Arch Linux?,2018-06-17T04:55:35Z,2018-09-19T11:22:17Z
1727,Compilation error for Swift 4.1,2018-06-17T05:10:46Z,2018-06-21T20:21:16Z
1728,Vapor Won't Build Or Update,2018-06-17T09:00:28Z,2018-06-17T17:49:29Z
1729,Please provide a few CRUD examples using raw queries (not Fluent) in the Docs,2018-06-17T18:23:33Z,2018-07-31T20:35:04Z
1730,how to regi a router with user del by id or ids?,2018-06-18T06:56:21Z,2018-09-19T11:19:42Z
1731,Build failed: Because of Core 3.3.0/Async/Future+Flatten.swift ,2018-06-19T10:17:33Z,2018-06-19T22:50:03Z
1733,PlaintextEncoder has a thread race condition ,2018-06-19T21:26:46Z,2018-06-21T15:39:23Z
1734,Allow middlewares to find out the route that they’re “attached” to,2018-06-21T01:12:17Z,2018-06-21T11:57:45Z
1735,FileMiddleware does not process symlinks correctly,2018-06-21T02:30:49Z,2020-04-01T21:09:17Z
1736,Decoding error and crash retrieving a single entity with an enum field,2018-06-23T03:23:34Z,2018-07-17T05:47:00Z
1738,Why deployed on the Ubuntu cloud server does not resolve the data ?,2018-06-27T11:52:42Z,2018-06-29T03:44:47Z
1739,Extend Vapor `EventLoop`s with `ThreadSpecificVariable` dictionary,2018-06-27T22:58:53Z,2020-04-01T21:31:29Z
1740,"""swift build -Xswiftc -I/usr/local/opt/openssl/include -Xlinker -L/usr/local/opt/openssl/lib"" in Jenkins, it was fail, error log was ---- Undefined symbols for architecture x86_64:",2018-06-28T03:37:57Z,2018-09-19T11:07:22Z
1741,Type PathComponentsRepresentable does not conform to ExpressibleByStringLiteral,2018-06-28T16:28:38Z,2018-06-29T16:06:00Z
1743,CRUD controller,2018-06-30T04:17:52Z,2018-09-11T19:16:03Z
1744,Enhancement: Please allow parameter skipping.,2018-06-30T04:55:56Z,2018-09-11T19:39:54Z
1745,MySQLModel longtext type,2018-07-04T09:04:53Z,2018-07-05T02:47:54Z
1748,How to update database table?,2018-07-06T03:45:41Z,2018-07-07T03:28:47Z
1749,log source,2018-07-06T18:47:17Z,2020-02-19T15:57:57Z
1750,"How do I make all subclasses Model have the attributes of createdAt, updatedAt, and custom entity?",2018-07-07T13:21:47Z,2018-07-10T02:16:08Z
1751,FoundationClient does not preserve the final URL of the response,2018-07-09T09:19:20Z,2018-09-11T19:50:46Z
1752,The Client protocol encourages unnecessarily retaining the container property,2018-07-09T09:21:53Z,2020-04-01T21:34:00Z
1753,Why nobody cant connect to Vapor site and servers from Russia?,2018-07-10T08:29:24Z,2018-07-31T20:31:34Z
1756,runs slowly,2018-07-12T06:59:13Z,2018-09-19T10:45:55Z
1758,"In Swift 4 (linux), how do I use a third-party library for Python 3 ?",2018-07-17T07:23:31Z,2018-07-18T01:38:04Z
1759,Cannot add JSON dependency,2018-07-19T04:58:58Z,2018-07-19T12:05:58Z
1760,vapor build fails,2018-07-19T16:00:36Z,2018-07-19T16:18:40Z
1761,Enhancement: Support merge-patch RFC 7396,2018-07-19T16:37:40Z,2018-09-17T11:50:29Z
1765,Vapor project won't build on Xcode 10 beta 4,2018-07-20T18:34:06Z,2018-07-21T16:45:57Z
1767,SessionsMiddleware call twice addCookies,2018-07-21T10:37:08Z,2018-07-23T10:28:59Z
1768,Can't use latest version of Vapor on mac with Xcode 9.4.1,2018-07-22T13:41:19Z,2018-09-11T20:14:26Z
1769,Add ability to customize structure of error messages,2018-07-23T04:35:09Z,2019-02-19T17:20:38Z
1770,Conform NotFound to AbortError,2018-07-23T17:58:39Z,2018-07-27T10:05:20Z
1773,Right way coding,2018-07-24T20:06:17Z,2018-07-24T20:08:39Z
1774,Send `Connection: close` header but the connection is not closed,2018-07-25T03:37:40Z,2018-09-19T10:30:42Z
1775,The Future method cannot be executed in a for loop. ,2018-07-25T09:18:16Z,2018-07-26T01:56:41Z
1776,"On Linux, how to convert UTF8 to GBK ?",2018-07-26T16:25:33Z,2018-07-30T01:29:54Z
1778,Vapor tests should shut down the `MultiThreadedEventLoopGroup`s and `BlockingIOThreadPool`s,2018-07-31T14:44:19Z,2018-09-19T14:45:04Z
1779,Missing documentation for CORS,2018-07-31T20:27:24Z,2018-08-31T10:52:25Z
1780,Type Unknown when using Generics for a RouteCollection,2018-08-01T07:39:50Z,2018-09-17T11:49:46Z
1781,intermittent test failure,2018-08-02T10:32:52Z,2020-04-01T21:35:43Z
1782,"Invalid values cause crash on MySQL, via Fluent",2018-08-03T01:46:03Z,2018-08-21T21:29:53Z
1783,Vapor Heroku only allows pushing master branch to heroku master,2018-08-07T22:17:50Z,2018-08-21T21:21:49Z
1784,No global methods,2018-08-08T01:25:55Z,2018-08-08T05:29:34Z
1786,"""no content type"" error is misleading",2018-08-15T18:40:46Z,2018-08-21T21:20:47Z
1787,throwing HTTPResponseStatus.noContent does not close connection.,2018-08-15T20:32:46Z,2018-08-21T21:02:27Z
1788,starting vapor calls .wait on an EventLoop,2018-08-16T16:56:08Z,2018-08-21T18:50:29Z
1789,How to run multiple vapor 3 projects in Ubuntu ?,2018-08-17T04:29:15Z,2018-09-17T14:57:24Z
1790,Could vapor run on CentOS?,2018-08-21T06:27:45Z,2018-09-11T20:27:13Z
1791,Missing project.pbxproj file and cannot run project,2018-08-22T00:17:54Z,2018-09-19T10:34:50Z
1792,Possible memory leak,2018-08-23T17:21:51Z,2018-08-24T05:44:02Z
1793,Vapor rebuilds everything every time,2018-08-25T18:48:06Z,2018-09-11T18:51:41Z
1795,Vapor Ubunutu APT: 'swift' --> 'swiftlang',2018-08-31T06:33:25Z,2018-12-17T23:38:49Z
1796,log output should make file paths more concise,2018-08-31T16:13:20Z,2018-09-19T14:48:18Z
1797,Removing routes at runtime,2018-09-01T16:16:01Z,2018-09-17T11:13:57Z
1798,Add a WebFlux type functionality to do reactive behaviour over HTTP like SpringBoot,2018-09-02T21:05:50Z,2018-09-19T14:28:47Z
1799,"""Default"" route",2018-09-03T02:21:34Z,2018-09-17T10:23:42Z
1800,Possible to integrate a JavaScript engine into Vapor for server-side React/Vue rendering?,2018-09-05T22:36:32Z,2018-09-06T00:09:10Z
1801,streamFile broken since http 3.1.2 behind a load balancer,2018-09-08T09:09:03Z,2018-09-08T14:30:50Z
1802,Can't post the JSON data with multiple key values,2018-09-10T00:57:51Z,2018-09-11T18:50:08Z
1804,Impossible to set Abort properties,2018-09-12T09:01:35Z,2020-04-01T21:38:39Z
1805,Ambiguous reference to member 'post(_:at:use:)',2018-09-12T22:54:00Z,2018-09-13T04:57:55Z
1806,Websocket keepalive,2018-09-15T07:52:07Z,2018-09-19T10:34:15Z
1807,Web session cookie expired on login,2018-09-16T21:56:17Z,2018-09-17T09:17:11Z
1808,"issue in vapor2 "" The request timed out.""",2018-09-17T17:38:47Z,2019-02-16T13:46:52Z
1809,Why not encode computed variables on a model?,2018-09-18T01:09:33Z,2018-09-19T09:50:10Z
1811,Ubuntu 18.04 Support,2018-09-18T17:44:45Z,2018-09-19T10:13:11Z
1815,Vapor3 heroku error with @testable module,2018-09-19T23:29:31Z,2019-11-17T15:45:36Z
1816,Path Resources/ is now Sources/,2018-09-20T11:36:20Z,2018-09-20T12:16:07Z
1818,can't git push heroku master ,2018-09-21T00:15:27Z,2018-09-21T03:36:55Z
1822,add `userInfo` to Request and Response,2018-09-27T13:03:48Z,2019-11-17T15:46:40Z
1823,Vapor 2.4.5 doesn't compile with Swift 4.2 (Ubuntu),2018-09-28T13:55:15Z,2019-02-16T12:58:17Z
1826,Cannot list organizations or cloud deploy,2018-10-02T23:04:53Z,2019-11-17T15:47:18Z
1828,Hello World project crashes immediately,2018-10-07T22:02:11Z,2018-10-08T11:19:05Z
1829,Segmentation fault when running Vapor 2.4.5 on linux in release configuration,2018-10-12T15:28:23Z,2019-02-16T13:45:58Z
1830,"vapor xcode ,fetch,build  error, but vapor --help success ",2018-10-17T08:58:01Z,2019-11-17T15:48:47Z
1831,Vapor 3: FoundationClient caching issue,2018-10-21T20:32:31Z,2018-10-31T19:57:59Z
1832,Ubuntu 16.04 can not vapor run,2018-10-29T10:43:59Z,2018-10-31T19:58:19Z
1835,Don't have a method called response(),2018-11-05T00:13:59Z,2018-11-05T00:15:11Z
1838,merge Request and HTTPRequest,2018-11-09T18:38:58Z,2020-02-19T09:40:35Z
1839,Handling not found error like others,2018-11-11T02:20:34Z,2019-02-06T20:25:30Z
1841,Build Error,2018-11-18T22:30:52Z,2020-04-01T21:41:21Z
1844,Multipart form error in post request,2018-11-20T19:59:29Z,2018-11-21T18:44:00Z
1846,Package.swift warning,2018-11-29T03:27:27Z,2018-12-09T13:03:28Z
1847,Vapor 3 SecTaskLoadEntitlements failed error on POST the HTTP form request,2018-12-02T04:06:39Z,2020-04-01T21:42:03Z
1848,"Chapter 5: Building vapor (release) [Failed], swift-build: error: rootManifestFileNotFound",2018-12-02T19:09:59Z,2018-12-02T20:57:59Z
1849,Slowness creating new project,2018-12-05T19:45:21Z,2018-12-05T19:54:44Z
1850,Graphiti integration ?,2018-12-11T08:48:50Z,2020-04-01T21:42:14Z
1853,[Feature] RethinkDB NIO Client Driver with fluent Support,2018-12-13T05:48:31Z,2019-06-30T12:33:39Z
1854,Serve index.html from Public directory,2018-12-14T07:51:52Z,2018-12-26T12:52:55Z
1855,Vapor Clean Template for New Projects,2018-12-14T10:31:07Z,2019-06-30T12:54:03Z
1857,RFC: Changes to Vapor APT,2018-12-17T23:38:17Z,2020-04-01T21:42:21Z
1858,no such module / could not build objective-c module,2018-12-21T15:01:51Z,2019-04-25T21:06:33Z
1859,Unable to send authenticated POST to remote server,2018-12-24T04:22:01Z,2019-01-03T01:42:44Z
1863,Impossible to inject Request.parameters,2019-01-04T15:06:11Z,2020-02-19T09:54:43Z
1864,Impossible to access original request url,2019-01-04T22:24:48Z,2020-04-01T21:44:38Z
1865,Is WebSocket.send thread safe?,2019-01-10T14:40:04Z,2019-01-10T15:32:00Z
1867,`Set<String>` does not conform to `ReflectionDecodable`,2019-01-12T16:33:29Z,2019-01-21T06:47:10Z
1869,Option to enable X-Powered-By: Vapor HTTP response headers.,2019-01-17T11:37:15Z,2019-06-30T12:32:28Z
1870,Threads not closed on `deinit` / `shutdownGracefully`,2019-01-17T13:06:12Z,2020-04-01T21:45:30Z
1877,Can't update vapor project,2019-01-23T07:22:26Z,2019-01-23T13:02:07Z
1883,Fatal Error during benchmark,2019-02-08T05:22:52Z,2019-02-08T15:25:45Z
1885,add .env (dotenv) support,2019-02-10T19:40:40Z,2019-02-15T22:50:12Z
1886,[New Feature] Vaporlets?,2019-02-12T13:43:07Z,2020-04-01T21:48:01Z
1889,graceful shutdown,2019-02-12T20:45:49Z,2020-02-18T22:10:45Z
1892,vapor build failure,2019-02-14T09:17:33Z,2019-02-14T12:43:48Z
1893,vapor build error : fetch  command is deprecated  and  use resolve instead,2019-02-14T13:20:43Z,2019-02-14T18:14:16Z
1894,Regression in 3.2.0 causing crashes with FoundationClient,2019-02-14T14:15:01Z,2019-02-14T15:34:47Z
1905,per-request client config,2019-02-16T15:31:42Z,2020-04-01T21:50:46Z
1907,Add missing supportCompression parameter to NIOServerConfig object ,2019-02-17T10:15:16Z,2019-02-19T17:19:14Z
1910,nserror messages,2019-02-20T16:26:15Z,2019-02-26T18:38:00Z
1911,503 error when deploy app to Vapor Cloud ,2019-02-20T22:04:49Z,2019-02-25T18:55:27Z
1915,Future<Response> improvement,2019-02-21T18:04:16Z,2019-03-31T14:44:23Z
1918,Who can see my localhost mock of Vapor server ? ,2019-02-24T20:21:40Z,2020-01-06T08:39:36Z
1924,Logger+LogError.swift: case is already handled by previous patterns,2019-03-04T18:18:49Z,2019-03-05T21:17:35Z
1926," Vapor  initiates http request, how to get the content of the response",2019-03-06T05:57:45Z,2020-04-01T21:48:30Z
1927,Generate OPTIONS Routes,2019-03-13T17:00:26Z,2020-02-19T12:56:16Z
1929,Timeout in Promise: What's the best way to have a timeout in the promise?,2019-03-14T20:05:21Z,2019-03-15T11:19:45Z
1930,"Error like ""Value required for key 'device_id'."" should not be returned in production environment",2019-03-15T17:58:44Z,2020-02-19T09:25:54Z
1932,Cannot create siblings relation between same models,2019-03-17T18:04:19Z,2019-03-19T17:29:59Z
1934,eventLoop.scheduleTask Limit,2019-03-23T21:18:34Z,2019-03-27T14:57:12Z
1935,"Member 'psql' in 'DatabaseIdentifier<_>' produces result of type 'DatabaseIdentifier<PostgreSQLDatabase>', but context expects 'DatabaseIdentifier<_>'",2019-03-24T17:14:28Z,2019-03-24T22:22:09Z
1936,Are there plans for a SwiftNIO 2 branch of Vapor/Fluent 3?,2019-03-25T09:47:20Z,2019-03-26T21:04:52Z
1937,[Question] Swift 5 support?,2019-03-26T09:37:17Z,2019-03-26T09:47:37Z
1938,"Getting ""TemplateKitError.tag:set: Unsupported key type"" after upgrading to Xcode 10.2",2019-03-28T00:37:06Z,2019-03-28T17:14:32Z
1940,Support for macOS Cocoa app,2019-04-01T23:42:17Z,2020-04-01T21:52:30Z
1941,"Vapor update -y produces Error ""no Entry""",2019-04-02T08:55:02Z,2020-04-01T21:52:42Z
1942,Feature request: Add an extension that conforms `HTTP.HTTPClient` to `Vapor.Client`,2019-04-02T09:34:19Z,2019-04-03T21:49:05Z
1946,No progress when vapor build ,2019-04-04T07:02:29Z,2019-04-08T09:36:54Z
1948,I can't update vapor ,2019-04-04T17:24:31Z,2019-04-04T21:15:55Z
1949,Swagger to Vapor 3 Server API Interface,2019-04-05T00:02:29Z,2019-04-24T21:37:26Z
1950,How to add default data to the database,2019-04-07T09:32:13Z,2019-04-11T08:47:37Z
1951,"Error: backgroundExecute(code: 1, error: ""The file *.xcodeproj does not exist.",2019-04-09T11:38:12Z,2019-04-10T01:26:22Z
1952,vapor3 accept the client's json data,2019-04-10T12:52:03Z,2019-04-10T13:23:41Z
1953,vapor 3 on Swift 5 crash in VaporTests.ApplicationTests testMultipartDecode,2019-04-10T15:00:34Z,2019-04-10T15:53:51Z
1955,Vapor 3: ApplicationTests.testRetainCycles seems flaky,2019-04-11T17:13:25Z,2020-04-01T21:53:18Z
1958,"vapor 3.1.10 swift 5.0 Setting procfile... Error: GeneralError(message: ""Unable to locate vapor dependency"")",2019-04-12T09:20:42Z,2019-04-16T01:46:37Z
1960,vapor 4 compilation failure,2019-04-12T17:08:49Z,2019-04-12T19:27:47Z
1961,How to install vapor 2 instead of vapor 3?,2019-04-14T18:02:15Z,2019-04-25T20:53:53Z
1962,Sometimes vapor server does not accept requests.,2019-04-14T19:10:40Z,2020-04-01T21:53:38Z
1963,High cpu usage and not accepted requests,2019-04-21T20:16:26Z,2019-12-10T01:29:45Z
1964,`seekInputStream` not implemented when `try req.client().post()`,2019-04-24T20:15:55Z,2019-04-25T19:11:40Z
1966,SSL certificate of the Ubuntu repository is expired,2019-04-26T16:09:58Z,2019-04-28T17:50:29Z
1968,Vapor,2019-04-27T19:25:31Z,2019-04-27T20:42:53Z
1972,Vapor does not allow big files to upload,2019-05-01T08:37:49Z,2020-01-13T10:35:17Z
1973,"Vapor Toolbox: 3.1.10 Swift 5.0.1 Error: GeneralError(message: ""Unable to locate vapor dependency"")",2019-05-06T10:51:09Z,2020-04-01T21:58:36Z
1974,"Escaped ""/"" in JSON response",2019-05-10T11:53:00Z,2019-05-10T14:57:37Z
1975,Production :502 Bad Gateway,2019-05-12T06:34:16Z,2019-05-12T09:51:47Z
1976,Could not build Objective-C module 'CNIOZlib',2019-05-13T09:52:06Z,2020-04-01T21:58:54Z
1977,Information loss for Dates outside of the api,2019-05-15T08:15:46Z,2020-04-02T16:07:08Z
1978,ubutun vapor build --release  error,2019-05-16T13:00:01Z,2020-04-02T16:10:34Z
1980,Wrong ID on join,2019-05-22T08:42:08Z,2019-06-04T13:00:24Z
1982,vapor xcode failed ,2019-05-28T02:52:57Z,2020-04-02T16:12:29Z
1984,Request with no session key gets last session object,2019-05-31T15:48:27Z,2019-06-11T21:18:54Z
1986,4.0 build failed,2019-06-01T14:59:20Z,2020-04-02T16:13:39Z
1989,How to exclude property of instance which is extension of 'Content' protocol?,2019-06-04T13:52:30Z,2020-04-02T16:13:56Z
1993,could not install vapor on macos mojave,2019-06-07T01:56:34Z,2020-04-02T16:14:17Z
1994,Use Github's new feature for vapor templates.,2019-06-08T07:17:57Z,2019-06-08T14:32:12Z
1996,Help with CoreLocation,2019-06-08T21:50:10Z,2019-06-11T22:44:03Z
1997,WebSockets crash server on 404,2019-06-09T23:33:08Z,2019-06-11T23:15:30Z
1998,requires a minimum Swift tools version of 5.0.0 (currently 4.2.0),2019-06-10T09:41:36Z,2019-06-11T23:15:59Z
2001,Compilation error in Ubuntu,2019-06-12T03:48:50Z,2019-06-12T03:52:29Z
2002,Client has no way to send POST|PUT|PATCH data,2019-06-13T13:57:31Z,2019-06-13T16:35:38Z
2005,can not vapor build on the macos,2019-06-17T02:59:43Z,2019-06-19T17:35:46Z
2006,Extracting file content for Environment variable,2019-06-15T12:06:10Z,2020-02-19T16:07:13Z
2008,Date is being encoded as double,2019-06-22T11:19:07Z,2019-09-12T14:39:53Z
2009,channel handler decode assertion with websockets,2019-06-24T23:55:24Z,2019-06-25T00:25:37Z
2013,Database connection leakage,2019-07-03T09:19:13Z,2019-07-04T09:37:16Z
2015,vapor How crash information is targeted to specific code,2019-07-08T03:33:53Z,2020-04-02T16:19:32Z
2019,duplicate symbol when using library with grpc-swift,2019-07-10T12:28:17Z,2020-04-02T16:23:34Z
2021,Your Xcode (10.1) is too outdated.,2019-07-12T02:27:49Z,2019-09-12T14:41:54Z
2022,Vapor 3 LAN IP Crash on Mac,2019-07-17T13:35:08Z,2019-09-16T17:42:00Z
2023,not able to run build from Xcode,2019-07-19T14:52:33Z,2019-07-19T14:56:39Z
2025,About `Proxypool` in Vapor,2019-07-21T04:14:29Z,2019-08-21T07:54:17Z
2027,test suite fails thread sanitizer,2019-07-22T16:21:34Z,2019-08-26T15:03:34Z
2029,Fetch never ends when invalid tag in dependency,2019-07-30T10:02:53Z,2019-07-30T12:25:16Z
2030,Wrong route being used,2019-07-30T14:29:07Z,2020-04-02T16:26:33Z
2033,Compiler error trying to create a filter in a fluentMySQL query,2019-08-10T10:27:55Z,2019-08-23T19:51:35Z
2034,the DataProtocol extension that creates an Array<UInt8> can be optimised,2019-08-12T22:17:01Z,2020-04-02T16:27:43Z
2035,depend SwiftSMTP  vapor xcode failed,2019-08-13T09:11:55Z,2019-08-17T02:41:45Z
2036,Upgrade SwiftNIO Http/2 due to security notice,2019-08-23T07:56:22Z,2020-04-02T16:28:26Z
2038,vapor.sh cert expired,2019-08-27T02:04:04Z,2019-08-28T01:30:18Z
2039,How long until the official 4.0.0 release ？💇🏻‍♂️,2019-08-27T12:44:12Z,2019-09-04T05:33:55Z
2040,flaky test,2019-08-27T16:06:48Z,2019-08-27T20:42:18Z
2046,Read Route/Request metadata in Middleware.,2019-09-03T14:47:14Z,2020-04-02T16:29:27Z
2048,Vapor install on debian 9 failed,2019-09-06T07:39:34Z,2019-09-12T14:38:24Z
2049,Container.shutdown() was not called before Container deinitialized,2019-09-08T09:46:59Z,2020-04-02T16:31:57Z
2050,HTTPServerResponder is not thread safe.,2019-09-08T11:23:25Z,2020-04-02T16:34:05Z
2054,Cannot build vapor 4 alpha on macos 10.15 Beta,2019-09-11T01:36:23Z,2019-09-14T05:00:53Z
2055,configure(:) called twice on app start (Vapor 4),2019-09-14T05:09:52Z,2020-04-02T16:35:16Z
2058,React-Vapor 'hybrid' app,2019-09-17T14:38:45Z,2020-02-19T09:57:48Z
2060,Vapor Models should be cross-platform,2019-09-19T18:12:33Z,2020-04-02T16:36:33Z
2064,"Swift 5.1 has been released, when will Vapor 4.0 be more?",2019-09-24T15:31:22Z,2019-09-28T07:35:41Z
2065,Unable to parse JSON with invalid Content-type,2019-09-30T15:51:32Z,2020-04-02T16:39:14Z
2066,consider enabling TSan on all repos,2019-10-01T07:42:57Z,2020-04-02T16:40:02Z
2067,consider specifying platform in Package.swift,2019-10-01T07:57:34Z,2019-10-16T17:15:08Z
2068,Reflection issue when using CodingsKeys,2019-10-02T09:25:42Z,2019-10-09T20:32:10Z
2090,Variables defined in .env file are not available during configuration,2019-10-31T21:05:51Z,2020-04-02T16:44:32Z
2092,"""todo"" object in new project not persisting with default config?",2019-11-04T19:45:10Z,2019-11-19T16:48:25Z
2094,"What's new in vapor 4.0 , it's awesome or very niu b??",2019-11-09T06:15:57Z,2019-11-22T04:18:46Z
2095,Expired cookie is not cleared,2019-11-16T08:26:52Z,2020-04-02T16:47:40Z
2099,JSON POST request decoding can fail in Vapor 4,2019-11-19T01:15:49Z,2019-11-19T02:00:44Z
2102,Unable to persist data on sqlite DB (fresh new setup),2019-11-21T16:08:24Z,2019-11-22T09:47:46Z
2104,"Couldn't install vapor with homebrew ""libssl.1.0.0.dylib not loaded""",2019-11-24T00:19:21Z,2019-11-25T21:08:47Z
2105,Vapor 4 BETA new project does not compile,2019-11-24T10:54:44Z,2020-04-02T16:48:17Z
2106,Vapor is requiring Migrations,2019-11-27T05:47:21Z,2019-12-11T03:49:20Z
2107,WebSocket timeout,2019-11-28T11:28:22Z,2020-02-26T20:39:58Z
2112,Dockerfile doesn't work,2019-12-06T01:01:59Z,2019-12-10T02:11:12Z
2113,TSan failure: VaporTests.ApplicationTests/testBoilerplateClient,2019-12-06T15:18:17Z,2019-12-06T17:17:59Z
2114,TSan failure: VaporTests.ApplicationTests/testApplicationStop,2019-12-06T15:18:38Z,2019-12-06T17:17:40Z
2115,The query of the request,2019-12-06T23:30:12Z,2019-12-10T02:18:23Z
2116,Query failed temporarily 404,2019-12-08T03:42:26Z,2019-12-10T02:19:01Z
2119,Enhancement: Make Parameters more extendable,2019-12-09T10:51:20Z,2020-04-02T16:48:48Z
2128,"Application configuration, specify number of event loops in EventLoopGroup",2019-12-16T23:41:49Z,2020-01-19T18:37:26Z
2130,RouteCollection does not register in latest beta ,2019-12-17T14:41:01Z,2020-04-02T16:52:20Z
2131,Migrations not running on Vapor 4 beta template.,2019-12-18T17:02:19Z,2019-12-19T08:34:35Z
2134,vapor new --auth login problem in docker ubuntu container,2019-12-19T12:10:48Z,2019-12-23T18:12:28Z
2135,"when i vapor build in container, the error occur ""backgroundExecute(code: 1,....""",2019-12-20T05:41:38Z,2019-12-21T09:33:56Z
2136,Unable to install vapor-beta,2019-12-25T23:45:33Z,2020-01-03T10:13:43Z
2138,Decoding Arrays from Query,2019-12-26T20:42:22Z,2020-02-13T15:27:59Z
2140,Heroku Push Failed -,2020-01-02T20:31:42Z,2020-01-04T14:18:14Z
2142,Command `vapor xcode` hangs,2020-01-09T06:04:46Z,2020-01-13T08:27:46Z
2145,General Vapor issue,2020-01-10T07:52:00Z,2020-01-10T08:03:36Z
2146,Missing iOS check,2020-01-10T19:11:47Z,2020-04-02T16:56:02Z
2147,[beta] Vapor 4 - RoutesBuilder .get is not overloaded for [PathComponent],2020-01-12T23:21:49Z,2020-02-26T08:32:27Z
2149,vapor build failed with beta version,2020-01-15T15:11:54Z,2020-04-02T16:56:30Z
2154,Vapor 4 Empty Validation for validating successful decoding,2020-01-21T21:43:34Z,2020-02-11T17:39:12Z
2156,Environment based .env loading,2020-01-22T21:59:38Z,2020-01-24T02:11:23Z
2160,Is there any good example/tutorial of how to use SwiftProtobuf with Vapor.,2020-01-25T11:59:58Z,2020-01-26T08:40:56Z
2161,URL decoding for sequences,2020-01-27T20:27:12Z,2020-03-12T15:25:31Z
2162,`Lock` not used anywhere in `Storage` class - missing thread-safety?,2020-01-28T16:26:45Z,2020-02-12T20:19:57Z
2164,Unable to run migrations on Ubuntu 18.04 (Vapor 4 beta),2020-01-30T18:37:09Z,2020-01-30T20:22:23Z
2167,Zoom in/out doesn't work WRF files are not rendered correctly on OS X ,2020-02-06T00:24:49Z,2020-02-06T02:48:06Z
2176,Parsing Query Parameter as Array when malformed causes a crash,2020-02-11T23:09:09Z,2020-02-12T21:00:56Z
2181,Feature Request: Allow Configuring Custom ApplicationResponder,2020-02-15T03:46:43Z,2020-02-15T19:20:55Z
2186,Please provide the HTTP major and minor version in ClientResponse,2020-02-16T00:20:11Z,2020-02-17T18:23:46Z
